,flow,type,area,material,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
14,inflow,detached,rural,brick,1360.753368,1543.293957,1808.199862,1947.91122,2086.041314,2313.471806,2685.162346,2638.005757,2629.76592,2456.132815,2418.94911,2156.055954,2086.773665,2013.182661,1915.052653,1818.141129,1752.825536,1648.755304,1538.869562,1437.083471,2265.890542,2194.403252,2233.466105,2244.308219,2245.650698,2240.872902,2251.488643,2265.226848,2269.884459,2254.384275,2223.702073,2012.241866,1972.147498,1927.814698,1877.158718,1814.529854,1935.3781,1896.309198,1855.965866,1815.353999,1773.948686,1639.234391,1593.478682,1547.08575,1500.105634,1453.088955
15,inflow,detached,rural,brick,5362.169053,5105.401052,5165.235123,5247.460914,5319.582566,5421.394384,5603.091973,5764.831945,5935.311881,6118.437852,6307.905135,5229.945995,5336.05327,5443.501223,5555.771003,5668.395291,4974.835252,5045.315659,5127.007746,5210.458749,5289.94893,4317.341275,4340.316196,4395.244126,4453.670868,4515.050259,4088.91268,4162.281478,4229.280003,4278.900993,4313.201428,3476.201773,3488.76845,3498.999788,3510.100867,3508.494576,6577.860591,6634.28564,6692.800269,6750.677695,6809.696744,3304.547584,3313.379737,3318.823947,3322.655112,3325.695146
16,inflow,detached,rural,brick,7108.62712,6435.362114,6350.178405,6345.073524,6380.954137,6479.844995,6366.238733,6310.111618,6295.241378,6285.916246,6274.254468,5557.048555,5514.594948,5465.996141,5420.229039,5374.706927,5214.768648,5202.705379,5198.685617,5190.602958,5175.397489,4146.810543,4087.143062,4058.845587,4026.343641,3988.63626,3944.811953,3920.92661,3893.698728,3862.384501,3825.556951,3137.898874,3097.300801,3052.854565,3014.513952,2960.022557,3942.431285,3898.852478,3853.559358,3807.500553,3759.223046,3746.198887,3683.887259,3619.226311,3552.266022,3483.056852
17,inflow,detached,rural,brick,21606.60899,21006.0702,20577.10178,20016.17039,19464.93052,19045.39305,19004.10698,18793.1581,18572.74667,18348.28573,18112.64238,17176.01074,16942.01433,16784.95334,16665.41318,16538.57355,15872.31059,15850.3162,15858.27731,15856.16792,15685.69199,14198.24592,14173.9173,14181.4887,14178.75443,14148.49023,14282.103,14306.80019,14332.94901,14367.96369,14401.98141,13105.01545,13103.17693,13129.67239,13225.80237,13229.00882,22520.74266,22713.69894,22904.32687,23095.82126,23283.33783,14336.18072,14300.84178,14258.6755,14209.76692,14154.15783
18,inflow,detached,rural,brick,89261.19946,96551.82071,101059.8113,105725.5185,110662.5397,116336.0285,112992.1081,117758.7672,122743.9913,127911.7415,133231.002,122162.8925,126350.8406,130687.4121,135077.6873,139545.5836,137937.5569,142172.8729,146513.2593,150997.8879,156126.3839,150351.6485,154312.6878,158412.3915,162558.3045,166758.4766,158291.8384,161988.3278,165663.5065,169297.604,172858.0189,161041.0423,163930.7148,166752.8976,169494.1226,172075.5053,171385.9685,173514.1475,175484.4401,177279.7289,178852.0295,165329.6714,166155.2411,166767.0672,167098.63,167248.2165
19,inflow,detached,rural,brick,3959.637842,3736.554864,3666.751709,3580.782067,3487.881399,3362.106781,3345.613186,3251.475276,3149.50943,3044.987952,2936.255736,2221.676074,2129.967004,2047.987281,1964.050633,1879.6182,1907.3668,1846.971542,1785.408349,1724.604154,1647.633435,1163.300333,1108.684184,1055.343816,1002.001809,949.3814943,1128.31095,1089.418267,1050.755552,1011.843925,973.1622341,656.4835582,626.4348499,597.0088148,568.0425106,534.7824123,1155.75912,1123.577388,1091.422527,1059.023229,1027.215591,715.6865555,690.3848147,665.2034436,639.8933308,614.4739501
20,inflow,detached,rural,brick,489926.5648,408735.5143,369632.9498,340847.8518,320491.0822,307946.4142,319271.9599,315917.2361,315979.5454,318069.4252,321205.2429,298938.9841,302268.6077,305024.4633,307104.2925,308508.6487,321897.7207,322241.1812,321972.9426,321145.991,319659.9678,298811.5226,296567.1041,293853.4616,290728.1657,287237.2042,297959.4139,294129.4666,290041.7878,285726.4246,281213.2842,262629.9784,257957.6236,253158.6785,248181.3522,243202.8145,240237.7249,235355.5789,230485.8875,225653.4129,220798.585,218665.8003,213912.9591,209209.8436,204561.3378,199983.5366
21,inflow,detached,rural,brick,36623.00786,38842.99072,39840.87463,40792.96019,41720.82579,42446.59845,40102.72949,40451.23223,40846.38286,41191.32718,41478.81257,37585.99795,37642.11917,37905.23253,38173.97507,38424.60263,35820.14159,36040.03433,36241.29083,36280.31171,36637.31101,34014.73156,34113.77225,34263.52614,34402.62801,34530.47932,33818.64939,34010.74997,34202.01706,34344.91059,34452.68403,31842.24582,31899.09334,31934.18916,31965.96125,32018.80407,37242.34457,37245.92426,37238.68477,37200.2255,37151.87225,28590.10253,28352.57563,28096.8001,27818.23182,27517.46496
22,inflow,detached,rural,brick,18071.38763,19379.84528,20287.42749,21119.56427,21901.39639,22475.07478,21104.77773,21596.97755,22081.34421,22550.54506,23005.01015,19603.99996,19823.03699,20043.16721,20313.16293,20562.66475,18408.54376,18595.7888,18780.87517,18960.45783,19019.44326,15663.53117,15748.98182,15851.77574,15958.57416,16063.40433,15002.87228,15135.77589,15347.07625,15484.77015,15635.08451,13317.24085,13479.13389,13651.12263,13903.01658,14531.54869,18412.41158,18361.54365,18286.22934,18194.46466,18077.38113,16875.25368,16733.80633,16578.74571,16404.61247,16209.21644
23,inflow,detached,rural,brick,11542.28607,10680.31552,10549.79938,10406.7993,10257.28199,10101.62291,10535.76432,10379.09722,10216.53243,10051.01141,9882.05294,9291.398739,9125.859213,8962.476429,8796.88314,8630.822732,8609.558535,8461.969742,8310.972932,8161.699722,7982.204233,7582.989856,7434.06621,7284.161567,7132.056143,6979.318239,7424.244647,7266.734029,7109.345638,6951.873368,6794.416874,6614.7958,6462.24074,6306.124134,6150.546388,5992.839592,6182.09409,6035.507179,5889.84609,5743.900185,5599.165696,5672.742529,5526.398737,5381.166059,5237.70617,5094.785594
24,inflow,detached,rural,brick,1538.570972,1527.461256,1497.662256,1459.811373,1412.369213,1367.572448,1193.065558,1165.169128,1135.823961,1103.527972,1069.404042,879.2356921,847.8401979,811.5072216,774.7763442,737.5749862,737.511448,707.2945708,677.5152898,647.5003952,632.8153493,539.8096425,509.1916499,479.3702059,449.1598627,418.2903228,535.5706073,507.9311588,480.8958535,452.0901232,422.896945,344.7438596,316.5827859,288.2135507,260.490193,237.446634,4587.248796,4629.403809,4671.740458,4714.01794,4756.364002,1115.392093,1102.67438,1089.364891,1076.131539,1062.660064
25,inflow,detached,rural,brick,22183.62808,24337.73121,24637.4815,24950.52096,25277.31446,25591.14835,26053.55683,26425.8768,26803.50671,27186.71871,27569.82726,26600.98531,26968.91129,27359.6606,27756.9734,28204.69223,27816.30233,28235.69051,28663.05381,29099.36373,29621.6627,29351.0176,29808.5289,30274.95149,30741.05035,31207.66803,31155.37566,31640.41619,32122.39501,32620.8682,33124.5925,31915.06896,32386.22792,32850.06478,33302.21249,33732.48202,36183.76201,36851.60695,37499.32201,38164.84499,38808.76906,38873.98704,39527.58203,40184.74424,40832.1686,41450.77578
26,inflow,detached,rural,brick,10619.05074,11980.55472,12167.59423,12363.32913,12567.64275,12780.40142,12312.4182,12456.50884,12604.09591,12755.99435,12911.70939,12851.59164,12989.63663,13130.039,13273.29385,13419.20848,13772.36276,13933.12845,14097.26676,14262.78607,14431.68246,15593.00815,15839.80675,16090.39215,16346.38959,16606.79999,18323.2798,18719.26038,19124.82083,19540.07671,19965.13681,21098.52559,21622.5151,22160.39276,22710.57234,23273.00865,20779.56464,21209.63543,21628.1142,22036.00513,22426.37852,30710.33676,31714.67031,32744.01532,33782.25606,34839.98156
1,inflow,detached,rural,concrete,5522.021299,5338.585235,5056.563037,4787.875531,4519.063885,4237.861548,4770.215029,4668.855389,4524.959848,4370.843035,4209.311938,3824.370909,3651.16085,3538.688176,3314.464901,3071.3693,4133.86012,3982.414443,3838.290938,3697.387376,3583.665402,3353.00624,3208.99095,3079.62611,2955.270745,2836.743189,3511.820393,3445.113014,3370.447205,3272.037602,3156.071566,2908.469533,2787.495771,2665.43275,2540.723869,2410.662439,3232.748736,3139.490762,3044.448962,2948.089799,2849.853659,2448.416444,2342.320132,2235.356995,2126.993337,2017.591884
2,inflow,detached,rural,concrete,2064.618211,3886.720226,3461.274462,3048.060246,2661.855847,2396.280562,3361.247251,3348.956744,3333.073642,3314.338462,3292.287394,1953.617047,1980.748596,1997.256995,2013.389282,2026.540729,4725.41809,4817.599705,4890.733526,4957.294595,5005.153353,4260.809374,4335.468675,4386.505673,4425.402684,4450.182049,7543.563765,7621.969611,7682.288636,7721.877395,7736.650567,7232.308581,7220.386759,7183.867624,7125.966492,7039.770736,10074.45147,9975.903252,9849.67602,9693.858223,9512.627815,11201.39182,10976.35816,10718.77777,10434.51416,10115.06582
3,inflow,detached,rural,concrete,12671.10065,11951.31847,11858.72145,11740.51892,11596.77993,11259.82154,12516.1382,12336.6496,12139.98994,11925.6588,11696.25962,10635.8919,10389.55922,10146.43043,9898.650018,9634.285815,10470.80723,10274.15983,10067.81911,9850.286478,9638.391919,8381.211495,8153.932396,7926.149481,7689.609012,7445.483975,8507.921776,8306.101282,8098.128256,7883.883484,7663.535608,6875.428806,6650.565625,6418.978953,6177.89679,5938.550348,9321.266662,9078.532226,8831.166203,8580.9646,8326.921551,6196.917069,5932.085196,5669.532796,5402.78965,5133.219993
4,inflow,detached,rural,concrete,10183.02345,10157.11219,10141.28362,10121.78228,10022.14571,9888.159804,11425.43506,11542.09729,11662.38204,11753.13125,11824.18527,11146.38369,11158.85228,11142.95862,11088.45082,11025.17888,11501.41118,11481.17161,11480.44891,11471.95927,11488.63969,10791.52839,10662.73272,10595.29207,10518.13635,10430.88835,10907.32584,10846.53106,10775.14585,10695.69569,10605.33223,9893.584465,9793.051516,9684.023651,9567.503739,9439.706292,13083.57836,13026.99719,12969.66903,12905.24135,12839.9881,8343.279799,8200.785113,8054.560381,7909.278247,7761.893162
5,inflow,detached,rural,concrete,6770.860126,9441.191257,9391.645041,9314.063848,9211.325345,9094.396669,9394.580216,9332.375038,9269.574625,9191.92582,9106.044182,6355.77057,6230.798898,6088.330855,6008.097835,5845.659279,6410.082362,6312.80911,6290.259298,6187.494684,6642.582555,5680.364819,5610.518064,5538.514339,5455.939778,5370.693972,6313.620809,6292.793646,6265.053353,6219.644169,6157.351085,5122.71792,5046.616503,4968.986739,4886.099905,4792.092314,6141.171277,6039.238914,5935.655892,5825.604376,5713.230956,5769.983566,5658.443026,5547.770159,5429.18939,5310.458975
6,inflow,detached,rural,concrete,17428.55637,15410.75055,15410.89094,15367.08183,15284.06241,15111.81324,14742.35267,14654.026,14537.32759,14395.99704,14232.82048,12531.97444,12315.96844,12143.52353,11981.50735,11794.32827,12114.9284,12014.8191,11908.94241,11777.56799,11485.30045,10072.16721,9884.710171,9690.894649,9474.099768,9239.80255,10138.91219,9973.590055,9796.669752,9604.214474,9394.572446,8296.032556,8089.151336,7854.123285,7603.492404,7309.885295,816.4243964,375.6748954,0,0,0,7216.407827,6965.756476,6714.039737,6460.210831,6203.344059
7,inflow,detached,rural,concrete,30367.54009,35396.81935,37187.70407,37394.77548,37569.61714,37671.576,37836.94198,37935.80443,38043.64197,38101.40647,38071.40029,34431.97858,34137.69458,33828.74904,33518.60607,33121.48332,32517.13977,32582.05731,32723.10607,32828.29622,32877.45681,29102.52008,29003.30444,29009.89165,28996.92137,28967.83906,28577.26611,28699.86823,28872.59734,29075.12892,29311.70734,26694.51368,27141.25547,27789.52415,28747.7339,30073.34155,67884.19642,68863.7714,69835.61006,70808.2691,71770.35137,29648.31924,29474.8722,29275.84928,29062.20149,28819.07319
8,inflow,detached,rural,concrete,58012.18928,62695.92803,63252.7894,63822.7205,64362.67168,64949.33157,70983.88252,72083.6025,73240.17568,74441.92408,75678.01351,77895.79813,79132.96136,80253.29438,81449.55395,82598.34209,84965.28198,86178.95336,87487.24215,88780.69141,90044.25792,89809.56073,90902.86092,92142.17137,93377.66061,94597.9682,100030.4078,101581.2039,103123.8664,104694.4965,106289.6837,106504.9855,108087.6831,109706.8628,111413.0281,113056.9527,148992.1291,153771.2863,158656.1754,163628.5506,168702.0461,175543.1307,181046.5023,186607.1151,192163.6209,197787.3119
9,inflow,detached,rural,concrete,36104.12996,43434.21289,44401.12701,45426.64165,46512.66113,47662.97757,48006.06073,49153.02624,50362.33486,51636.57068,52979.25212,55041.06407,56605.49204,58254.84661,59992.47061,61823.24615,63154.23117,65144.47302,67238.45898,69439.95966,71755.52096,75553.55309,78316.17505,81225.30993,84288.6097,87512.49899,91646.53706,95379.10187,99307.89234,103440.1235,107785.0455,111169.6361,115963.8292,120991.6068,126257.0067,131768.172,120844.4756,125460.765,130246.1425,135100.6837,140124.6532,155857.9149,162138.3188,168596.3495,175206.0861,181984.8703
10,inflow,detached,rural,concrete,5015.606986,7353.347743,7854.036104,8346.997798,8850.534375,9120.340117,9290.327661,9627.459514,9971.522835,10311.10762,10659.72208,9388.775298,9656.438243,9912.372028,10158.07723,10385.31722,10251.31464,10481.85081,10701.99878,10904.53374,11065.59434,10240.08258,10375.22467,10494.00964,10597.82819,10675.03408,10774.81881,10888.8429,10978.42701,11022.04461,11025.12984,10086.22544,10035.47723,9956.225684,9832.704355,9631.427426,7513.355074,7433.872669,7347.344956,7255.940316,7158.784373,7168.674292,7078.094213,6984.053107,6883.84833,6781.238138
11,inflow,detached,rural,concrete,42890.89974,44886.63949,43520.28594,42092.12297,40555.68949,38684.1602,48408.95549,47636.23891,46784.54411,45908.80885,44995.4374,42771.39081,41848.67368,40847.2068,39822.33839,38791.70006,49760.09182,48833.46657,47862.2097,46874.29526,45783.53154,44933.00095,43858.19468,42764.58754,41693.22726,40627.60271,49156.70323,48374.71042,47529.85942,46537.47517,45417.6222,42582.54854,41403.25789,40204.47917,38993.92688,37752.89364,41307.06436,40265.80565,39207.84899,38123.64309,37032.24157,38734.23285,37635.86772,36522.82256,35396.57984,34258.63565
12,inflow,detached,rural,concrete,21723.96675,30634.30825,31111.33411,31437.72509,31629.13665,31904.95515,34773.93661,34829.9223,34796.35864,34695.32551,34481.83464,29890.31716,29619.52502,29179.77516,28663.38632,28101.03193,30829.83257,30403.68969,29951.61238,29479.43093,28996.34417,25065.56234,24596.19003,24133.07325,23663.71254,23203.35036,25750.11955,25589.49581,25395.02918,25100.51933,24723.23449,22611.6804,22239.81612,21844.76477,21426.08065,20974.79841,49721.61803,49514.9139,49290.67909,49061.43927,48819.28894,19337.13036,19001.03504,18664.39706,18322.53456,17979.2567
13,inflow,detached,rural,concrete,18586.11445,17518.69727,17598.09286,17663.08472,17713.69376,17749.12785,15882.76768,15894.11746,15893.957,15882.73521,15860.07723,13949.47149,13912.22292,13866.05695,13810.00447,13745.51784,12711.1951,12659.41992,12600.72472,12533.84788,12460.22458,11491.51437,11412.1721,11326.80376,11233.7356,11134.69372,10590.47531,10509.4367,10422.7273,10329.78673,10231.98468,9147.893736,9056.60488,8959.721506,8858.865003,8752.356559,9465.062835,9346.424797,9224.406739,9097.134501,8966.044147,7889.560228,7763.603279,7633.879625,7501.743721,7364.683035
14,inflow,detached,rural,concrete,3087.523856,3501.705026,4102.771552,4419.774002,4733.188594,5249.224112,6092.582971,5985.585555,5966.889521,5572.919263,5488.550135,4892.050496,4734.850285,4567.873676,4345.218531,4125.328101,3977.128247,3740.994844,3491.666157,3260.715426,5141.263115,4979.059796,5067.692677,5092.293231,5095.339291,5084.49856,5108.585478,5139.757207,5150.325239,5115.155612,5045.538272,4565.73903,4474.765662,4374.175372,4259.237902,4117.134185,4391.336587,4302.689984,4211.15172,4119.004156,4025.056277,3719.39207,3615.573225,3510.308533,3403.711532,3297.031569
15,inflow,detached,rural,concrete,12166.66095,11584.05918,11719.82156,11906.39034,12070.03301,12301.04212,12713.31054,13080.2955,13467.11127,13882.62066,14312.51837,11866.64931,12107.40473,12351.20212,12605.94014,12861.48254,11287.80782,11447.72655,11633.08436,11822.43312,12002.79485,9795.96633,9848.095995,9972.726437,10105.29562,10244.5643,9277.666134,9444.138562,9596.156956,9708.746051,9786.573096,7887.436586,7915.950139,7939.164853,7964.352994,7960.708349,14925.04224,15053.06961,15185.83821,15317.161,15451.07412,7497.956453,7517.996442,7530.349252,7539.042093,7545.939874
16,inflow,detached,rural,concrete,16129.34153,14601.71587,14408.43563,14396.85275,14478.26519,14702.64669,14444.87621,14317.52484,14283.78455,14262.626,14236.16564,12608.83888,12512.51245,12402.24267,12298.39797,12195.10915,11832.2122,11804.84087,11795.7201,11777.3807,11742.87978,9409.0353,9273.650906,9209.444465,9135.698161,9050.140819,8950.704291,8896.508895,8834.729342,8763.677949,8680.116929,7119.833656,7027.717392,6926.869716,6839.875585,6716.235631,8945.302598,8846.423104,8743.653866,8639.147301,8529.606543,8500.054971,8358.671057,8211.956579,8060.02494,7902.990631
17,inflow,detached,rural,concrete,95114.26227,92470.63578,90582.27771,88113.00657,85686.39845,83839.55625,83657.81122,82729.195,81758.9238,80770.82628,79733.50276,75610.36493,74580.29139,73888.8946,73362.66792,72804.3083,69871.35804,69774.53672,69809.58223,69800.29653,69049.84593,62501.97274,62394.87594,62428.20596,62416.16945,62282.94367,62871.11927,62979.83854,63094.94802,63249.08583,63398.83497,57689.47257,57681.37922,57798.01466,58221.1876,58235.30269,99138.36203,99987.77316,100826.9347,101669.9104,102495.3755,63109.1743,62953.60907,62767.98925,62552.68925,62307.89297
18,inflow,detached,rural,concrete,255937.9432,276842.2849,289768.0111,303145.9571,317301.8398,333569.3902,323981.393,337648.7977,351942.892,366760.3419,382012.2161,350276.7118,362284.783,374719.0006,387307.2026,400117.9668,395507.2846,407651.1732,420096.3292,432955.0699,447659.9667,431102.1128,442459.57,454214.6186,466102.1626,478145.2835,453868.9576,464467.8728,475005.6843,485425.7038,495634.4536,461751.7286,470037.2641,478129.2867,485989.1799,493390.7584,491413.655,497515.7662,503165.1707,508312.7883,512821.0336,474048.4813,476415.6309,478169.9151,479120.6027,479549.5107
19,inflow,detached,rural,concrete,8984.343953,8478.172863,8319.790814,8124.72731,7913.937437,7628.557191,7591.133533,7377.536382,7146.17779,6909.020518,6662.309162,5040.941319,4832.85516,4646.844707,4456.394026,4264.81842,4327.779474,4190.743768,4051.058038,3913.09446,3738.449343,2639.506624,2515.583608,2394.555313,2273.523301,2154.128794,2560.116372,2471.869603,2384.144627,2295.854876,2208.086846,1489.548873,1421.368918,1354.601797,1288.877796,1213.411257,2622.395754,2549.376007,2476.417232,2402.903832,2330.732898,1623.879363,1566.470188,1509.33413,1451.905959,1394.229861
20,inflow,detached,rural,concrete,2783997.054,2322630.675,2100431.202,1936860.508,1821183.608,1749898.804,1814255.972,1795192.826,1795546.898,1807422.594,1825241.81,1698714.279,1717634.792,1733294.882,1745113.466,1753093.69,1829176.8,1831128.507,1829604.247,1824905.113,1816460.818,1697989.981,1685236.122,1669815.907,1652056.481,1632219.169,1693147.892,1671384.3,1648156.154,1623634.196,1597988.374,1492389.143,1465838.589,1438568.687,1410285.139,1381994.706,1365145.649,1337402.961,1309731.045,1282270.613,1254683.159,1242563.657,1215555.74,1188830.388,1162415.355,1136402.099
21,inflow,detached,rural,concrete,83096.91755,88134.01698,90398.19686,92558.46111,94663.77075,96310.5353,90992.34061,91783.08679,92679.67616,93462.34834,94114.64729,85281.92399,85409.26197,86006.26125,86616.03303,87184.70226,81275.22903,81774.16154,82230.80875,82319.3464,83129.37111,77178.78756,77403.50903,77743.29781,78058.91733,78349.00956,76733.8808,77169.75341,77603.73486,77927.95759,78172.4935,72249.45818,72378.44415,72458.0759,72530.16618,72650.06554,84502.18091,84510.30317,84493.87689,84406.61354,84296.90091,64870.40609,64331.46202,63751.11213,63119.04595,62436.61159
22,inflow,detached,rural,concrete,1249.009043,1339.443462,1402.171262,1459.68463,1513.721177,1553.37112,1458.662654,1492.681183,1526.158321,1558.58727,1589.997752,1354.935975,1370.074782,1385.289144,1403.949974,1421.194362,1272.311684,1285.253178,1298.045474,1310.45738,1314.534175,1082.589366,1088.495312,1095.599943,1102.981346,1110.226712,1036.927741,1046.113411,1060.717495,1070.234248,1080.623267,920.42485,931.6141329,943.5011836,960.9109046,1004.352079,1272.579009,1269.063258,1263.857888,1257.515547,1249.423286,1166.337908,1156.561735,1145.844677,1133.809409,1120.304557
23,inflow,detached,rural,concrete,6952.293327,6433.100506,6354.486397,6268.352813,6178.293688,6084.53517,6346.032629,6251.666951,6153.748901,6054.050224,5952.281056,5596.510871,5496.801044,5398.390293,5298.648083,5198.624513,5185.816397,5096.918879,5005.968602,4916.056505,4807.94055,4567.48078,4477.779237,4387.486808,4295.868777,4203.869782,4471.863391,4376.989636,4282.189503,4187.338846,4092.497692,3984.306092,3892.417231,3798.383134,3704.673611,3609.681692,3723.675815,3635.381764,3547.645365,3459.737412,3372.559134,3416.876847,3328.729234,3241.25088,3154.840336,3068.754636
24,inflow,detached,rural,concrete,2589.749059,2571.048995,2520.890807,2457.179551,2377.324093,2301.92141,2008.188419,1961.232669,1911.83838,1857.477218,1800.039233,1479.944603,1427.099169,1365.942879,1304.116836,1241.498872,1241.391924,1190.530357,1140.405361,1089.883775,1065.165654,908.6168524,857.0801218,806.8841556,756.0335876,704.0734484,901.4816356,854.9584417,809.452152,760.9658525,711.827394,580.2787797,532.8775773,485.1259937,438.4615623,399.6742484,7721.335882,7792.291923,7863.553697,7934.71588,8005.993498,1877.447109,1856.040436,1833.637677,1811.363071,1788.687654
25,inflow,detached,rural,concrete,50334.23581,55221.85537,55901.98316,56612.26383,57353.75215,58065.83534,59115.0315,59959.81853,60816.65371,61686.15455,62555.42065,60357.13645,61191.95359,62078.55645,62980.05174,63995.91735,63114.66796,64066.25187,65035.93119,66025.9102,67210.99675,66596.90811,67634.99266,68693.29677,69750.86632,70809.61309,70690.96268,71791.51055,72885.11145,74016.13775,75159.07875,72414.69253,73483.74336,74536.18049,75562.09516,76538.36864,82100.27694,83615.60458,85085.25789,86595.31705,88056.36869,88204.34705,89687.34183,91178.43054,92647.42428,94051.03235
26,inflow,detached,rural,concrete,24094.42685,27183.65383,27608.04297,28052.16177,28515.74554,28998.49097,27936.64583,28263.58479,28598.45708,28943.1118,29296.4263,29160.02024,29473.24174,29791.81208,30116.85465,30447.93221,31249.23263,31614.00698,31986.43372,32361.99394,32745.21667,35380.24285,35940.22426,36508.79783,37089.65122,37680.51751,41575.178,42473.6505,43393.85955,44336.06735,45300.52075,47872.15862,49061.08099,50281.51529,51529.86243,52806.01987,47148.44221,48124.26476,49073.78524,49999.28209,50885.03199,69681.17776,71959.99176,74295.55626,76651.30501,79051.26433
